REF_DATE1,REF_DATE2,DGUID1,DGUID2,DGUID3,AGE1,AGE2,UOM2,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE1,COORDINATE2,COORDINATE3,COORDINATE4,VALUE,STATUS,TERMINATED,DECIMALS,GEO_Alberta,GEO_British Columbia,GEO_Canada,GEO_Manitoba,GEO_New Brunswick,GEO_Newfoundland and Labrador,GEO_Northwest Territories,GEO_Northwest Territories including Nunavut,GEO_Nova Scotia,GEO_Nunavut,GEO_Ontario,GEO_Prince Edward Island,GEO_Quebec,GEO_Saskatchewan,GEO_Yukon,GEO_nan,Teen pregnancy outcomes_Fetal loss,Teen pregnancy outcomes_Induced abortions,Teen pregnancy outcomes_Live births,Teen pregnancy outcomes_nan,Characteristics_Number of events,Characteristics_Rate per 1000 females,Characteristics_nan,UOM1_Number,UOM1_Rates per 1000 females,UOM1_nan,UOM_ID_units,UOM_ID_nan,SYMBOL_-1,SYMBOL_0,SYMBOL_r,SYMBOL_nan,clazz
1999,-1,-1,-1,-1,18,19,266,0,-1,4385002,7,3,3,2,29.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,223,0,-1,4384999,7,3,2,1,3929.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,266,0,-1,4385000,7,3,2,2,26.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,223,0,-1,4384899,3,2,4,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,266,0,-1,4384900,3,2,4,2,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,223,0,-1,4384897,3,2,3,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,266,0,-1,4384898,3,2,3,2,3.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,223,0,-1,4384895,3,2,2,1,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,266,0,-1,4384896,3,2,2,2,11.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,223,0,-1,4384891,3,1,4,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,266,0,-1,4384892,3,1,4,2,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,223,0,-1,4384889,3,1,3,1,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,266,0,-1,4384890,3,1,3,2,5.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,223,0,-1,4384887,3,1,2,1,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,266,0,-1,4384888,3,1,2,2,22.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,223,0,-1,4384907,3,3,4,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,266,0,-1,4384908,3,3,4,2,1.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,223,0,-1,4384905,3,3,3,1,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,266,0,-1,4384906,3,3,3,2,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,223,0,-1,4384903,3,3,2,1,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,266,0,-1,4384904,3,3,2,2,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,223,0,-1,4384971,6,2,4,1,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,266,0,-1,4384972,6,2,4,2,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,223,0,-1,4384969,6,2,3,1,1753.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,266,0,-1,4384970,6,2,3,2,12.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,223,0,-1,4384967,6,2,2,1,855.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,266,0,-1,4384968,6,2,2,2,6.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,223,0,-1,4384963,6,1,4,1,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,266,0,-1,4384964,6,1,4,2,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,223,0,-1,4384961,6,1,3,1,5960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,266,0,-1,4384962,6,1,3,2,25.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,223,0,-1,4384959,6,1,2,1,3457.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,266,0,-1,4384960,6,1,2,2,14.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,223,0,-1,4384979,6,3,4,1,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,266,0,-1,4384980,6,3,4,2,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,223,0,-1,4384977,6,3,3,1,4207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,266,0,-1,4384978,6,3,3,2,42.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,223,0,-1,4384975,6,3,2,1,2602.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,266,0,-1,4384976,6,3,2,2,26.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,223,0,-1,4385043,9,2,4,1,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,266,0,-1,4385044,9,2,4,2,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,223,0,-1,4385041,9,2,3,1,175.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,266,0,-1,4385042,9,2,3,2,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,223,0,-1,4385039,9,2,2,1,534.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,266,0,-1,4385040,9,2,2,2,22.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,223,0,-1,4385035,9,1,4,1,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,266,0,-1,4385036,9,1,4,2,1.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,223,0,-1,4385033,9,1,3,1,469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,266,0,-1,4385034,9,1,3,2,12.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,223,0,-1,4385031,9,1,2,1,1415.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,266,0,-1,4385032,9,1,2,2,36.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,223,0,-1,4385051,9,3,4,1,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,266,0,-1,4385052,9,3,4,2,2.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,223,0,-1,4385049,9,3,3,1,294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,266,0,-1,4385050,9,3,3,2,19.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,223,0,-1,4385047,9,3,2,1,881.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,266,0,-1,4385048,9,3,2,2,58.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,223,0,-1,4385115,12,2,4,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,266,0,-1,4385116,12,2,4,2,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,223,0,-1,4385113,12,2,3,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,266,0,-1,4385114,12,2,3,2,16.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,223,0,-1,4385111,12,2,2,1,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,17,266,0,-1,4385112,12,2,2,2,15.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,223,0,-1,4385107,12,1,4,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,266,0,-1,4385108,12,1,4,2,1.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,223,0,-1,4385105,12,1,3,1,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,266,0,-1,4385106,12,1,3,2,23.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,223,0,-1,4385103,12,1,2,1,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,15,19,266,0,-1,4385104,12,1,2,2,28.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,223,0,-1,4385123,12,3,4,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,266,0,-1,4385124,12,3,4,2,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,223,0,-1,4385121,12,3,3,1,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,266,0,-1,4385122,12,3,3,2,35.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,223,0,-1,4385119,12,3,2,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
1999,-1,-1,-1,-1,18,19,266,0,-1,4385120,12,3,2,2,50.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4385067,10,2,4,1,42.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4385068,10,2,4,2,0.6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4385065,10,2,3,1,796.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4385066,10,2,3,2,12.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4385063,10,2,2,1,745.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4385064,10,2,2,2,11.4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4385059,10,1,4,1,176.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4385060,10,1,4,2,1.6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4385057,10,1,3,1,2220.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4385058,10,1,3,2,20.4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4385055,10,1,2,1,2441.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4385056,10,1,2,2,22.4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4385075,10,3,4,1,134.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4385076,10,3,4,2,3.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4385073,10,3,3,1,1424.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4385074,10,3,3,2,33.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4385071,10,3,2,1,1696.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4385072,10,3,2,2,39.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4385091,11,2,4,1,38.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4385092,11,2,4,2,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4385089,11,2,3,1,1096.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4385090,11,2,3,2,13.9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4385087,11,2,2,1,548.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4385088,11,2,2,2,7.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4385083,11,1,4,1,106.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4385084,11,1,4,2,0.8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4385081,11,1,3,1,2741.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4385082,11,1,3,2,20.8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4385079,11,1,2,1,1835.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4385080,11,1,2,2,13.9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4385099,11,3,4,1,68.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4385100,11,3,4,2,1.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4385097,11,3,3,1,1645.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4385098,11,3,3,2,30.9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4385095,11,3,2,1,1287.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4385096,11,3,2,2,24.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4384851,1,2,4,1,271.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4384852,1,2,4,2,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4384849,1,2,3,1,7369.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4384850,1,2,3,2,12.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4384847,1,2,2,1,5372.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
