REF_DATE1,REF_DATE2,DGUID1,DGUID2,DGUID3,UOM2,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE1,COORDINATE2,VALUE,SYMBOL,TERMINATED,DECIMALS,GEO_Alberta,GEO_British Columbia,GEO_Canada,GEO_Manitoba,GEO_New Brunswick,GEO_Newfoundland and Labrador,GEO_Northwest Territories,GEO_Northwest Territories including Nunavut,GEO_Nova Scotia,GEO_Nunavut,GEO_Ontario,GEO_Prince Edward Island,GEO_Quebec,GEO_Saskatchewan,GEO_Yukon,GEO_nan,Type of facility_Induced abortions,Type of facility_nan,UOM1_Number,UOM1_nan,UOM_ID_units,UOM_ID_nan,STATUS_-1,STATUS_..,STATUS_0,STATUS_1,STATUS_E,STATUS_F,STATUS_nan,clazz
1974,-1,-1,-1,-1,223,0,-1,19650562,11,2,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1974,-1,-1,-1,-1,223,0,-1,19650570,14,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1974,-1,-1,-1,-1,223,0,-1,19650571,14,2,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650564,12,1,4412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650565,12,2,4412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650567,13,1,10149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650568,13,2,10149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650537,3,1,49390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650538,3,2,49390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650558,10,1,1293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650559,10,2,1293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650549,7,1,358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650550,7,2,358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650540,4,1,149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650541,4,2,149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650573,15,1,57,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650574,15,2,57,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650546,6,1,1015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650547,6,2,1015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650555,9,1,24983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650556,9,2,24983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650543,5,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650544,5,2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650552,8,1,5597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650553,8,2,5597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650561,11,1,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650562,11,2,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650570,14,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1975,-1,-1,-1,-1,223,0,-1,19650571,14,2,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650564,12,1,5079,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650565,12,2,5079,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650567,13,1,10742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650568,13,2,10742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650537,3,1,54536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650538,3,2,54536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650558,10,1,1403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650559,10,2,1403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650549,7,1,380,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650550,7,2,380,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650540,4,1,406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650541,4,2,406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650573,15,1,60,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650574,15,2,60,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650546,6,1,1233,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650547,6,2,1233,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650555,9,1,26862,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650556,9,2,26862,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650543,5,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650544,5,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650552,8,1,7177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650553,8,2,7177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650561,11,1,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650562,11,2,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650570,14,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1976,-1,-1,-1,-1,223,0,-1,19650571,14,2,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650564,12,1,5748,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650565,12,2,5748,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650567,13,1,11312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650568,13,2,11312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650537,3,1,57620,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650538,3,2,57620,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650558,10,1,1589,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650559,10,2,1589,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650549,7,1,405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650550,7,2,405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650540,4,1,474,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650541,4,2,474,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650573,15,1,59,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650574,15,2,59,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650546,6,1,1308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650547,6,2,1308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650555,9,1,27852,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650556,9,2,27852,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650543,5,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650544,5,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650552,8,1,7562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650553,8,2,7562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650561,11,1,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650562,11,2,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650570,14,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1977,-1,-1,-1,-1,223,0,-1,19650571,14,2,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650564,12,1,6639,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650565,12,2,6639,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650567,13,1,12574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650568,13,2,12574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650537,3,1,64969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650538,3,2,62351,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650539,3,3,2618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650558,10,1,1866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650559,10,2,1866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650549,7,1,429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650550,7,2,429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650540,4,1,521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650541,4,2,521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650573,15,1,109,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650574,15,2,109,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650546,6,1,1468,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650547,6,2,1468,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650555,9,1,29374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650556,9,2,29374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650543,5,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650544,5,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650552,8,1,10412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650553,8,2,7794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650554,8,3,2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650561,11,1,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650562,11,2,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650570,14,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1978,-1,-1,-1,-1,223,0,-1,19650571,14,2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650564,12,1,6888,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650565,12,2,6888,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650567,13,1,12834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650568,13,2,12834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650537,3,1,68764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650538,3,2,65135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650539,3,3,3629,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650558,10,1,1631,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650559,10,2,1631,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650549,7,1,423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650550,7,2,423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650540,4,1,637,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650541,4,2,637,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650573,15,1,122,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650574,15,2,122,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650546,6,1,1530,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650547,6,2,1530,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650555,9,1,30871,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650556,9,2,30871,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650543,5,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650544,5,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650552,8,1,12045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650553,8,2,8416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650554,8,3,3629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650561,11,1,1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1979,-1,-1,-1,-1,223,0,-1,19650562,11,2,1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
