REF_DATE1,REF_DATE2,DGUID1,DGUID3,Source of funding,UOM2,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE1,COORDINATE2,COORDINATE3,COORDINATE4,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,GEO_Alberta,GEO_British Columbia,GEO_Canada,GEO_Manitoba,GEO_New Brunswick,GEO_Newfoundland and Labrador,GEO_Northwest Territories,GEO_Nova Scotia,GEO_Nunavut,GEO_Ontario,GEO_Prince Edward Island,GEO_Quebec,GEO_Saskatchewan,GEO_Yukon,GEO_nan,DGUID2_A,DGUID2_nan,Functions of expenditures_All ownerships,Functions of expenditures_Private,Functions of expenditures_Public,Functions of expenditures_nan,UOM1_Dollars,UOM1_nan,UOM_ID_millions,UOM_ID_nan,clazz
2018,-1,2016,262,-1,81,6,-1,1145991489,14,3,14,4,0.0,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991531,14,3,14,5,1.6,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991573,14,3,19,1,0.0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991615,14,3,19,2,0.0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991657,14,3,19,3,0.0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991699,14,3,19,4,0.0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991741,14,3,19,5,0.0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991783,14,3,3,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991825,14,3,3,2,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991867,14,3,3,3,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991909,14,3,3,4,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991951,14,3,3,5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991993,14,3,4,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992035,14,3,4,2,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992077,14,3,4,3,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992119,14,3,4,4,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992161,14,3,4,5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992203,14,3,5,1,3.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992245,14,3,5,2,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992287,14,3,5,3,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992329,14,3,5,4,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992371,14,3,5,5,3.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992413,14,3,7,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992455,14,3,7,2,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992497,14,3,7,3,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992539,14,3,7,4,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992581,14,3,7,5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992623,14,3,8,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992665,14,3,8,2,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992707,14,3,8,3,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992749,14,3,8,4,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992791,14,3,8,5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992833,14,3,9,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992875,14,3,9,2,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992917,14,3,9,3,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992959,14,3,9,4,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993001,14,3,9,5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993043,14,3,10,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993085,14,3,10,2,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993127,14,3,10,3,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993169,14,3,10,4,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993211,14,3,10,5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993253,14,3,11,1,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993295,14,3,11,2,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993337,14,3,11,3,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993379,14,3,11,4,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993421,14,3,11,5,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993463,14,3,18,1,0.0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993505,14,3,18,2,0.0,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993547,14,3,18,3,0.0,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993589,14,3,18,4,0.0,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993631,14,3,18,5,0.0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993673,14,3,12,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993715,14,3,12,2,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993757,14,3,12,3,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993799,14,3,12,4,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993841,14,3,12,5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993883,14,3,20,1,0.0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993925,14,3,20,2,0.0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145993967,14,3,20,3,0.0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994009,14,3,20,4,0.0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994051,14,3,20,5,0.0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994093,14,3,13,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994135,14,3,13,2,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994177,14,3,13,3,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994219,14,3,13,4,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994261,14,3,13,5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994303,14,3,15,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994345,14,3,15,2,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994387,14,3,15,3,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994429,14,3,15,4,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994471,14,3,15,5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994513,14,3,16,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994555,14,3,16,2,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994597,14,3,16,3,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994639,14,3,16,4,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994681,14,3,16,5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994723,14,3,17,1,1.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994765,14,3,17,2,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994807,14,3,17,3,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994849,14,3,17,4,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145994891,14,3,17,5,1.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145990747,14,2,1,1,0.0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145990789,14,2,1,2,0.0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145990831,14,2,1,3,0.0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145990873,14,2,1,4,0.0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145990915,14,2,1,5,0.0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145990957,14,2,2,1,85.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145990999,14,2,2,2,2.3,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991041,14,2,2,3,5.4,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991083,14,2,2,4,20.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991125,14,2,2,5,57.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991167,14,2,6,1,62.9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991209,14,2,6,2,2.3,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991251,14,2,6,3,13.6,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991293,14,2,6,4,6.1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991335,14,2,6,5,40.9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991377,14,2,14,1,57.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991419,14,2,14,2,0.1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991461,14,2,14,3,40.5,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991503,14,2,14,4,0.0,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991545,14,2,14,5,16.4,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991587,14,2,19,1,0.0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991629,14,2,19,2,0.0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991671,14,2,19,3,0.0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991713,14,2,19,4,0.0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991755,14,2,19,5,0.0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991797,14,2,3,1,15.9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991839,14,2,3,2,1.6,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991881,14,2,3,3,4.9,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991923,14,2,3,4,1.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145991965,14,2,3,5,8.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992007,14,2,4,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992049,14,2,4,2,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992091,14,2,4,3,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992133,14,2,4,4,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992175,14,2,4,5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992217,14,2,5,1,69.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992259,14,2,5,2,0.7,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992301,14,2,5,3,0.5,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992343,14,2,5,4,19.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992385,14,2,5,5,48.9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992427,14,2,7,1,21.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992469,14,2,7,2,1.7,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992511,14,2,7,3,0.7,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992553,14,2,7,4,5.4,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992595,14,2,7,5,14.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992637,14,2,8,1,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992679,14,2,8,2,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992721,14,2,8,3,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992763,14,2,8,4,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992805,14,2,8,5,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992847,14,2,9,1,25.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
2018,-1,2016,262,-1,81,6,-1,1145992889,14,2,9,2,0.6,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0
