dataset,time,number-clusters,silhouette,davies-bouldin,calinski-harabasz
39100038.csv,2.112398862838745,2,1.0,0.0,2.096889115946758e+33
tag00120.csv,5.80891227722168,2,0.34651800056735915,0.5028367275847232,3.170592443527011
32100004.csv,9.593007326126099,2,0.5089513754571069,1.382649613884891,301.0893599334665
32100009.csv,115.16944909095764,2,0.19624626284229818,1.3639914755495681,172.65643979734247
32100010.csv,84.8808901309967,2,0.7330441480686026,1.0794305908483195,1072.7964397747735
32100020.csv,118.31133937835693,282,0.9999999983695741,3.292959141314731e-08,1.227660823735252e+31
32100024.csv,12.931167125701904,2,0.3090407527842662,1.0756389941766518,173.60951429318465
32100027.csv,10.931393384933472,2,0.5643342674049997,0.7240474874866807,318.12076098809433
32100030.csv,8.871121883392334,42,1.0,0.0,3.2394361921296953e+31
32100084.csv,33.946171045303345,2,0.48634991714308157,1.1098313137523803,790.9999999999998
32100166.csv,36.95516633987427,2,1.0,0.0,7.314545177697883e+31
32100192.csv,11.308099031448364,2,0.43996097189157546,1.057157918935798,359.99438202247075
co2-nuts-2.csv,2.6742405891418457,2,0.563033923855664,0.3961023736363823,9641.714756466008
med_en1.csv,1.7105467319488525,2,0.7269569745380268,0.020337467553678535,1074.542842636022
med_en2.csv,1.9328229427337646,2,0.7397093500205938,0.5479496649097066,37.753449532135434
t2020_30.csv,1.9386918544769287,2,0.6111195752513496,0.24856265427296784,11.611492319626949
videos_utf8.csv,37.70998167991638,2,0.4713709193291755,0.3831379783746402,4.84346692657923
both_sexes.csv,1.9056406021118164,2,0.6970878380176632,0.33258297712941626,39.434762265215525
divorce.csv,1.8353190422058105,2,0.9999972986142412,2.2563068673042135e-06,363409870515.50726
men.csv,2.085216760635376,2,0.7346484503011149,0.30082656219873444,50.62272820124364
women.csv,2.0684282779693604,2,0.7115994719436783,0.3163407447209015,44.60745621626697
B-9.csv,3.3262782096862793,2,0.625792162913423,0.5196576541388829,1154.4539835178175
C-6.csv,3.4753904342651367,2,0.9895146034012551,0.14600353245256595,9253.405442328187
D-1.csv,3.3922693729400635,2,0.9965318562057188,0.0006451783930597115,82520.66430407495
E-7.csv,3.4582371711730957,2,0.9893423718275509,0.12519428991643716,10286.334950699758
F-4.csv,3.5294604301452637,2,0.9965106059439633,0.0006614198851936645,75670.13491554657
G-3.csv,3.3365871906280518,2,0.9882767553044376,0.24984055677963096,4621.555124320933
H-1.csv,50.068875312805176,2,0.8972950574401324,0.5251702765984537,8864.489816858919
H-2.csv,48.57980728149414,2,0.8964193075995959,0.5284019634343522,8727.413819686853
H-3.csv,54.328999757766724,2,0.8883662687876621,0.5388401350271698,8445.521939803033
H-4.csv,54.63998770713806,3,0.9030346402443523,0.5134983315721395,9249.749761129393
J-1.csv,52.73549795150757,2,0.8876531212031512,0.5468956442985348,8182.756120553465
J-2.csv,50.494709968566895,2,0.9269512368986514,0.48216621787121006,9874.94888246239
J-3.csv,50.09803891181946,2,0.8901763903150176,0.5414251883480671,8342.407325736902
J-4.csv,52.279967308044434,2,0.9061280038146633,0.5125715594246474,9208.241641036453
K-6.csv,53.55704736709595,2,0.9132531832996639,0.5061219662408541,9372.972679884511
K-7.csv,50.24183988571167,10,0.6006553945371642,1.5690160320534936,1515.1938701877907
K-8.csv,51.95124077796936,2,0.8954795698613024,0.5236557960976514,8884.330214584254
K-9.csv,54.46248173713684,2,0.9081847837906687,0.5052347014987564,9457.514852092649
Z-1.csv,50.8554208278656,2,0.9695493079970229,1.1860931091791609,327.5525946249999
Z-2.csv,50.994272232055664,2,0.27804987874586773,1.342626002241852,1251.7902068388955
37100078.csv,2.72822904586792,2,0.4916914407149545,0.8014197430296875,48.468907988318804
37100141.csv,2.6378486156463623,2,0.6804431172168495,0.32119926944339156,72.12764782822993
CS_ANG.csv,1.8476536273956299,3,0.8888888888888888,0.0,2.555583610060111e+33
13100166.csv,8.113454818725586,2,0.7248490736626292,0.25891650418093565,63.602379697575586
13100169.csv,6.113229990005493,2,0.5439582454809019,0.7307648549470415,413.4057770511659
13100170.csv,25.164139986038208,2,0.8416011108191447,0.692458188743986,701.2646573153927
13100172.csv,6.735795974731445,2,0.697507634072878,0.3564779287977158,1155.9099319393156
13100173.csv,7.525277614593506,45,-1.0,inf,0.0
34100282.csv,129.36548590660095,365,1.0,1.822630811148871e-08,2.049784965616163e+31
37100004.csv,72.00362658500671,2,0.37851978849237167,0.8864432675730642,405.0658930287777
37100005.csv,58.41091275215149,2,0.520622546367053,0.5133162107496353,210.0585919296315
37100006.csv,65.54603433609009,2,0.6027623864615517,0.3510691573141222,245.5723406605953
jan-feb-foils.csv,2.9261374473571777,2,0.27308923783542544,0.579296654415578,2.691645988547562
DailyUsage.csv,1.4805018901824951,2,-1.0,inf,0.0
csv-4.csv,1.3485050201416016,3,0.8258443152201381,0.07805932926877159,50.056435458261745
eduroam.csv,1.5830209255218506,2,0.8407584246360855,0.11695928654096349,15.117647058823529
geojson-2.csv,1.8477215766906738,2,0.9033176149576231,0.07128171653754718,26.071428571428577
json-5.csv,1.8882856369018555,3,0.9642857142857143,0.0,3.8888807747050974e+33
