REF_DATE1,DGUID1,DGUID3,UOM1,UOM_ID,SCALAR_ID,VECTOR,COORDINATE1,COORDINATE2,STATUS,SYMBOL,TERMINATED,DECIMALS,REF_DATE2_Alberta,REF_DATE2_British Columbia,REF_DATE2_Canada,REF_DATE2_Manitoba,REF_DATE2_New Brunswick,REF_DATE2_Newfoundland and Labrador,REF_DATE2_Nova Scotia,REF_DATE2_Ontario,REF_DATE2_Prince Edward Island,REF_DATE2_Quebec,REF_DATE2_Saskatchewan,REF_DATE2_nan,GEO_Rate,GEO_nan,DGUID2_A,DGUID2_nan,North American Industry Classification System_Rate,North American Industry Classification System_nan,UOM2_Number,UOM2_nan,SCALAR_FACTOR_units,SCALAR_FACTOR_nan,clazz
2011,2016,11124,111150,223,0,62729427,1.27,6160,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,111190,223,0,62729428,1.28,22730,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,111211,223,0,62729430,1.3,1323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,111219,223,0,62729431,1.31,3499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,1112,223,0,62729429,1.29,4822,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,1113,223,0,62729432,1.32,8253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,111411,223,0,62729434,1.34,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,111419,223,0,62729435,1.35,920,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,111421,223,0,62729436,1.36,4602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,111422,223,0,62729437,1.37,2278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,1114,223,0,62729433,1.33,7946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,111910,223,0,62729439,1.39,141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,1119,223,0,62729438,1.38,37402,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,111940,223,0,62729440,1.4,24844,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,111993,223,0,62729441,1.41,655,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,111994,223,0,62729442,1.42,5248,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,111999,223,0,62729443,1.43,6514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,112110,223,0,62729403,1.3,37406,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,112120,223,0,62729404,1.4,12207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,1121,223,0,62729402,1.2,49613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,1122,223,0,62729405,1.5,3470,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,112310,223,0,62729407,1.7,1830,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,112320,223,0,62729408,1.8,1960,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,1123,223,0,62729406,1.6,4484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,112330,223,0,62729409,1.9,279,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,112340,223,0,62729410,1.1,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,112391,223,0,62729411,1.11,176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,112399,223,0,62729412,1.12,191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,112410,223,0,62729414,1.14,2903,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,112420,223,0,62729415,1.15,1021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,1124,223,0,62729413,1.13,3924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,112910,223,0,62729417,1.17,1633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,112920,223,0,62729418,1.18,13655,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,1129,223,0,62729416,1.16,24124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,112930,223,0,62729419,1.19,391,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,112991,223,0,62729420,1.2,7022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,11124,112999,223,0,62729421,1.21,1423,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,111110,223,0,62729466,2.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,111120,223,0,62729467,2.24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,1111,223,0,62729465,2.22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,111130,223,0,62729468,2.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,111140,223,0,62729469,2.26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,111150,223,0,62729470,2.27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,111190,223,0,62729471,2.28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,111211,223,0,62729473,2.3,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,111219,223,0,62729474,2.31,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,1112,223,0,62729472,2.29,112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,1113,223,0,62729475,2.32,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,111411,223,0,62729477,2.34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,111419,223,0,62729478,2.35,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,111421,223,0,62729479,2.36,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,111422,223,0,62729480,2.37,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,1114,223,0,62729476,2.33,102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,111910,223,0,62729482,2.39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,1119,223,0,62729481,2.38,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,111940,223,0,62729483,2.4,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,111993,223,0,62729484,2.41,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,111994,223,0,62729485,2.42,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,111999,223,0,62729486,2.43,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,112110,223,0,62729446,2.3,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,112120,223,0,62729447,2.4,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,1121,223,0,62729445,2.2,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,1122,223,0,62729448,2.5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,112310,223,0,62729450,2.7,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,112320,223,0,62729451,2.8,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,1123,223,0,62729449,2.6,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,112330,223,0,62729452,2.9,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,112340,223,0,62729453,2.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,112391,223,0,62729454,2.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,112399,223,0,62729455,2.12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,112410,223,0,62729457,2.14,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,112420,223,0,62729458,2.15,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,1124,223,0,62729456,2.13,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,112910,223,0,62729460,2.17,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,112920,223,0,62729461,2.18,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,1129,223,0,62729459,2.16,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,112930,223,0,62729462,2.19,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,112991,223,0,62729463,2.2,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,210,112999,223,0,62729464,2.21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,111110,223,0,62729509,3.23,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,111120,223,0,62729510,3.24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,1111,223,0,62729508,3.22,139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,111130,223,0,62729511,3.25,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,111140,223,0,62729512,3.26,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,111150,223,0,62729513,3.27,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,111190,223,0,62729514,3.28,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,111211,223,0,62729516,3.3,262,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,111219,223,0,62729517,3.31,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,1112,223,0,62729515,3.29,299,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,1113,223,0,62729518,3.32,173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,111411,223,0,62729520,3.34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,111419,223,0,62729521,3.35,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,111421,223,0,62729522,3.36,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,111422,223,0,62729523,3.37,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,1114,223,0,62729519,3.33,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,111910,223,0,62729525,3.39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,1119,223,0,62729524,3.38,193,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,111940,223,0,62729526,3.4,117,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,111993,223,0,62729527,3.41,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,111994,223,0,62729528,3.42,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,111999,223,0,62729529,3.43,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,112110,223,0,62729489,3.3,242,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,112120,223,0,62729490,3.4,189,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,1121,223,0,62729488,3.2,431,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,1122,223,0,62729491,3.5,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,112310,223,0,62729493,3.7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,112320,223,0,62729494,3.8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,1123,223,0,62729492,3.6,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,112330,223,0,62729495,3.9,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,112340,223,0,62729496,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,112391,223,0,62729497,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,112399,223,0,62729498,3.12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,112410,223,0,62729500,3.14,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,112420,223,0,62729501,3.15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,1124,223,0,62729499,3.13,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,112910,223,0,62729503,3.17,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,112920,223,0,62729504,3.18,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,1129,223,0,62729502,3.16,156,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,112930,223,0,62729505,3.19,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,112991,223,0,62729506,3.2,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,211,112999,223,0,62729507,3.21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,111110,223,0,62729552,4.23,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,111120,223,0,62729553,4.24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,1111,223,0,62729551,4.22,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,111130,223,0,62729554,4.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,111140,223,0,62729555,4.26,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,111150,223,0,62729556,4.27,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,111190,223,0,62729557,4.28,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,111211,223,0,62729559,4.3,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,111219,223,0,62729560,4.31,127,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,1112,223,0,62729558,4.29,140,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,1113,223,0,62729561,4.32,971,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,111411,223,0,62729563,4.34,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,111419,223,0,62729564,4.35,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,111421,223,0,62729565,4.36,428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,111422,223,0,62729566,4.37,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,1114,223,0,62729562,4.33,550,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,111910,223,0,62729568,4.39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,1119,223,0,62729567,4.38,665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,111940,223,0,62729569,4.4,485,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,111993,223,0,62729570,4.41,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,111994,223,0,62729571,4.42,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,111999,223,0,62729572,4.43,110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,112110,223,0,62729532,4.3,441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,112120,223,0,62729533,4.4,257,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,1121,223,0,62729531,4.2,698,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,1122,223,0,62729534,4.5,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,112310,223,0,62729536,4.7,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,112320,223,0,62729537,4.8,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,1123,223,0,62729535,4.6,156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,112330,223,0,62729538,4.9,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,112340,223,0,62729539,4.1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,112391,223,0,62729540,4.11,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,112399,223,0,62729541,4.12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,112410,223,0,62729543,4.14,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,112420,223,0,62729544,4.15,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,1124,223,0,62729542,4.13,104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,112910,223,0,62729546,4.17,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,112920,223,0,62729547,4.18,199,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,1129,223,0,62729545,4.16,550,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,112930,223,0,62729548,4.19,128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,112991,223,0,62729549,4.2,172,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,212,112999,223,0,62729550,4.21,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,213,111110,223,0,62729595,5.23,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,213,111120,223,0,62729596,5.24,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,213,1111,223,0,62729594,5.22,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
2011,2016,213,111130,223,0,62729597,5.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0
