data-01,data-02,data-03,valor-01,valor-02,valor-03,valor-04,clazz
12,5,1989,0,51,9,4,0.0
15,5,1989,0,51,34,52,0.0
16,5,1989,0,51,64,66,0.0
17,5,1989,0,51,3,1,0.0
18,5,1989,0,50,63,1,0.0
19,5,1989,0,50,8,49,0.0
22,5,1989,0,48,89,86,0.0
23,5,1989,0,49,2,47,0.0
24,5,1989,0,49,18,63,0.0
26,5,1989,0,55,83,84,0.0
29,5,1989,0,56,63,84,0.0
30,5,1989,0,62,90,96,0.0
31,5,1989,0,67,15,62,0.0
1,6,1989,0,69,83,84,0.0
2,6,1989,0,73,3,56,0.0
5,6,1989,0,73,17,81,0.0
6,6,1989,0,75,82,19,0.0
7,6,1989,0,78,73,15,0.0
8,6,1989,0,83,18,8,0.0
9,6,1989,0,86,10,41,0.0
12,6,1989,0,88,37,26,0.0
13,6,1989,0,92,86,58,0.0
14,6,1989,1,6,82,74,0.0
15,6,1989,1,20,94,52,0.0
16,6,1989,1,21,42,74,0.0
19,6,1989,1,21,62,47,0.0
20,6,1989,1,21,99,45,0.0
21,6,1989,1,22,45,48,0.0
22,6,1989,1,23,1,92,0.0
23,6,1989,1,33,13,42,0.0
26,6,1989,1,48,30,14,0.0
27,6,1989,1,48,18,8,0.0
28,6,1989,1,47,85,21,0.0
29,6,1989,1,44,27,12,0.0
30,6,1989,1,45,79,73,0.0
3,7,1989,1,39,18,36,0.0
4,7,1989,1,33,19,18,0.0
5,7,1989,1,35,9,4,0.0
6,7,1989,1,36,22,19,0.0
7,7,1989,1,35,86,58,0.0
10,7,1989,1,37,19,18,0.0
11,7,1989,1,36,55,62,0.0
12,7,1989,1,37,2,47,0.0
13,7,1989,1,38,80,82,0.0
14,7,1989,1,38,29,4,0.0
17,7,1989,1,43,13,42,0.0
18,7,1989,1,40,71,78,0.0
19,7,1989,1,39,46,30,0.0
20,7,1989,1,37,59,18,0.0
21,7,1989,1,37,93,42,0.0
24,7,1989,1,37,51,23,0.0
25,7,1989,1,37,97,81,0.0
26,7,1989,1,37,49,4,0.0
27,7,1989,1,35,63,84,0.0
28,7,1989,1,34,67,40,0.0
31,7,1989,1,33,11,51,0.0
1,8,1989,1,33,2,47,0.0
2,8,1989,1,32,8,49,0.0
3,8,1989,1,31,13,42,0.0
4,8,1989,1,31,28,22,0.0
7,8,1989,1,31,42,47,0.0
8,8,1989,1,31,40,27,0.0
9,8,1989,1,31,50,41,0.0
10,8,1989,1,32,24,93,0.0
11,8,1989,1,32,52,5,0.0
14,8,1989,1,32,30,41,0.0
15,8,1989,1,32,10,68,0.0
16,8,1989,1,31,59,73,0.0
17,8,1989,1,30,86,58,0.0
18,8,1989,1,30,82,19,0.0
21,8,1989,1,31,44,38,0.0
22,8,1989,1,31,18,90,0.0
23,8,1989,1,30,71,78,0.0
24,8,1989,1,31,34,25,0.0
25,8,1989,1,32,49,32,0.0
28,8,1989,1,32,83,84,0.0
29,8,1989,1,35,21,10,0.0
30,8,1989,1,40,69,4,0.0
31,8,1989,1,47,15,89,0.0
1,9,1989,1,56,50,68,0.0
4,9,1989,1,56,26,3,0.0
5,9,1989,1,56,85,48,0.0
6,9,1989,1,56,36,16,0.0
8,9,1989,1,56,52,88,0.0
11,9,1989,1,56,61,10,0.0
12,9,1989,1,56,31,51,0.0
13,9,1989,1,56,32,5,0.0
14,9,1989,1,57,53,97,0.0
15,9,1989,1,58,83,84,0.0
18,9,1989,1,58,94,79,0.0
19,9,1989,1,58,84,38,0.0
20,9,1989,1,59,19,45,0.0
21,9,1989,1,59,69,32,0.0
22,9,1989,1,75,18,8,0.0
25,9,1989,1,79,89,86,0.0
26,9,1989,1,81,28,77,0.0
27,9,1989,1,82,45,75,0.0
28,9,1989,1,83,35,7,0.0
29,9,1989,1,82,74,52,0.0
2,10,1989,1,84,80,0,0.0
3,10,1989,1,83,79,18,0.0
4,10,1989,1,84,33,97,0.0
5,10,1989,1,84,75,34,0.0
6,10,1989,1,86,90,41,0.0
10,10,1989,1,85,55,62,0.0
11,10,1989,1,84,16,44,0.0
12,10,1989,1,87,74,52,0.0
13,10,1989,1,88,32,88,0.0
16,10,1989,1,87,86,58,0.0
17,10,1989,1,87,60,82,0.0
18,10,1989,1,86,98,8,0.0
19,10,1989,1,87,35,7,0.0
20,10,1989,1,87,42,19,0.0
23,10,1989,1,86,91,78,0.0
24,10,1989,1,87,7,40,0.0
25,10,1989,1,87,7,67,0.0
26,10,1989,1,87,1,37,0.0
27,10,1989,1,87,46,85,0.0
30,10,1989,1,95,30,14,0.0
31,10,1989,1,97,95,7,0.0
1,11,1989,2,1,45,75,0.0
3,11,1989,2,0,59,18,0.0
6,11,1989,2,0,9,4,0.0
7,11,1989,1,99,17,53,0.0
8,11,1989,1,98,96,99,0.0
9,11,1989,1,98,68,77,0.0
10,11,1989,1,98,24,66,0.0
13,11,1989,1,98,14,25,0.0
14,11,1989,1,97,95,62,0.0
16,11,1989,1,97,58,63,0.0
17,11,1989,1,97,68,49,0.0
20,11,1989,1,97,69,59,0.0
21,11,1989,1,97,15,62,0.0
22,11,1989,1,97,30,96,0.0
23,11,1989,1,97,17,81,0.0
24,11,1989,1,98,3,29,0.0
27,11,1989,1,99,48,49,0.0
28,11,1989,2,0,31,23,0.0
29,11,1989,2,1,47,40,0.0
30,11,1989,2,9,88,49,0.0
1,12,1989,2,19,98,90,0.0
4,12,1989,2,22,35,89,0.0
5,12,1989,2,21,93,15,0.0
6,12,1989,2,20,92,60,0.0
7,12,1989,2,25,90,96,0.0
8,12,1989,2,30,36,71,0.0
11,12,1989,2,39,63,29,0.0
12,12,1989,2,45,87,67,0.0
13,12,1989,2,47,11,78,0.0
14,12,1989,2,50,66,30,0.0
15,12,1989,2,52,31,51,0.0
18,12,1989,2,52,7,40,0.0
19,12,1989,2,51,21,10,0.0
20,12,1989,2,58,78,90,0.0
21,12,1989,2,76,58,36,0.0
22,12,1989,2,81,89,86,0.0
26,12,1989,2,83,76,44,0.0
27,12,1989,2,82,7,67,0.0
28,12,1989,2,79,34,52,0.0
29,12,1989,2,79,34,52,0.0
2,1,1990,2,67,91,78,0.0
3,1,1990,2,67,76,44,0.0
4,1,1990,2,27,26,30,0.0
5,1,1990,2,27,54,52,0.0
8,1,1990,2,27,69,32,0.0
9,1,1990,2,27,56,44,0.0
10,1,1990,2,27,1,37,0.0
11,1,1990,2,27,69,59,0.0
12,1,1990,2,29,72,60,0.0
15,1,1990,2,33,3,29,0.0
16,1,1990,2,13,64,93,0.0
17,1,1990,2,13,61,37,0.0
18,1,1990,2,14,15,89,0.0
19,1,1990,2,16,30,14,0.0
22,1,1990,2,27,40,0,0.0
23,1,1990,2,32,83,33,0.0
24,1,1990,2,39,66,67,0.0
25,1,1990,2,46,83,33,0.0
26,1,1990,2,53,56,67,0.0
29,1,1990,2,60,23,33,0.0
30,1,1990,2,67,16,67,0.0
31,1,1990,2,76,76,67,0.0
1,2,1990,2,92,13,33,0.0
2,2,1990,3,1,80,0,0.0
5,2,1990,3,13,20,0,0.0
6,2,1990,3,26,90,0,0.0
7,2,1990,3,33,43,33,0.0
8,2,1990,3,35,26,67,0.0
9,2,1990,3,37,43,33,0.0
12,2,1990,3,39,6,67,0.0
13,2,1990,3,49,6,67,0.0
14,2,1990,3,51,96,67,0.0
15,2,1990,3,55,86,67,0.0
16,2,1990,3,58,80,0,0.0
19,2,1990,3,62,60,0,0.0
20,2,1990,3,62,46,67,0.0
21,2,1990,3,60,30,0,0.0
22,2,1990,3,52,16,67,0.0
23,2,1990,3,29,73,33,0.0
28,2,1990,3,29,73,33,0.0
1,3,1990,2,90,23,33,0.0
2,3,1990,2,90,13,33,0.0
5,3,1990,2,90,46,67,0.0
6,3,1990,2,89,56,67,0.0
7,3,1990,2,87,60,0,0.0
8,3,1990,2,84,96,67,0.0
9,3,1990,2,81,80,0,0.0
12,3,1990,2,78,26,67,0.0
13,3,1990,2,75,33,33,0.0
14,3,1990,0,0,0,0,0.0
15,3,1990,0,0,0,0,0.0
16,3,1990,0,0,0,0,0.0
19,3,1990,0,60,3,33,0.0
20,3,1990,0,60,0,0,0.0
21,3,1990,0,60,0,0,0.0
22,3,1990,0,59,96,67,0.0
23,3,1990,0,59,96,67,0.0
26,3,1990,0,59,96,67,0.0
27,3,1990,0,59,93,33,0.0
28,3,1990,0,59,93,33,0.0
29,3,1990,0,59,90,0,0.0
30,3,1990,0,59,96,67,0.0
2,4,1990,0,30,70,0,0.0
3,4,1990,0,30,73,33,0.0
4,4,1990,0,30,70,0,0.0
5,4,1990,0,30,70,0,0.0
6,4,1990,0,30,66,67,0.0
9,4,1990,0,30,70,0,0.0
10,4,1990,0,30,66,67,0.0
11,4,1990,0,30,66,67,0.0
16,4,1990,0,15,36,67,0.0
17,4,1990,0,15,33,33,0.0
18,4,1990,0,15,20,0,0.0
19,4,1990,0,14,90,0,0.0
20,4,1990,0,14,66,67,0.0
23,4,1990,0,14,53,33,0.0
24,4,1990,0,14,60,0,0.0
25,4,1990,0,14,66,67,0.0
26,4,1990,0,14,76,67,0.0
27,4,1990,0,15,30,0,0.0
30,4,1990,0,19,83,33,0.0
2,5,1990,0,23,23,33,0.0
3,5,1990,0,23,23,33,0.0
4,5,1990,0,23,20,0,0.0
7,5,1990,0,23,26,67,0.0
8,5,1990,0,23,30,0,0.0
9,5,1990,0,23,26,67,0.0
10,5,1990,0,23,30,0,0.0
11,5,1990,0,23,30,0,0.0
14,5,1990,0,25,0,0,0.0
15,5,1990,0,25,0,0,0.0
16,5,1990,0,24,96,67,0.0
17,5,1990,0,25,83,33,0.0
18,5,1990,0,25,96,67,0.0
21,5,1990,0,26,10,0,0.0
22,5,1990,0,26,26,67,0.0
23,5,1990,0,26,30,0,0.0
24,5,1990,0,26,33,33,0.0
25,5,1990,0,26,93,33,0.0
28,5,1990,0,27,16,67,0.0
29,5,1990,0,27,66,67,0.0
30,5,1990,0,27,70,0,0.0
31,5,1990,0,27,10,0,0.0
1,6,1990,0,34,60,0,0.0
4,6,1990,0,34,40,0,0.0
5,6,1990,0,31,60,0,0.0
6,6,1990,0,34,30,0,0.0
7,6,1990,0,36,0,0,0.0
8,6,1990,0,38,26,67,0.0
11,6,1990,0,41,3,33,0.0
12,6,1990,0,42,63,33,0.0
13,6,1990,0,38,53,33,0.0
15,6,1990,0,30,0,0,0.0
18,6,1990,0,43,20,0,0.0
19,6,1990,0,39,23,33,0.0
20,6,1990,0,41,13,33,0.0
21,6,1990,0,39,80,0,0.0
22,6,1990,0,45,56,67,0.0
25,6,1990,0,51,13,33,0.0
26,6,1990,0,45,6,67,0.0
27,6,1990,0,50,90,0,0.0
28,6,1990,0,52,83,33,0.0
29,6,1990,0,68,66,67,0.0
2,7,1990,0,55,83,33,0.0
3,7,1990,0,58,70,0,0.0
4,7,1990,0,62,20,0,0.0
5,7,1990,0,64,3,33,0.0
6,7,1990,0,64,3,33,0.0
9,7,1990,0,63,60,0,0.0
10,7,1990,0,59,40,0,0.0
11,7,1990,0,64,60,0,0.0
12,7,1990,0,58,3,33,0.0
13,7,1990,0,61,26,67,0.0
16,7,1990,0,62,36,67,0.0
17,7,1990,0,61,83,33,0.0
18,7,1990,0,60,46,67,0.0
19,7,1990,0,55,73,33,0.0
20,7,1990,0,57,53,33,0.0
23,7,1990,0,58,0,0,0.0
24,7,1990,0,53,73,33,0.0
25,7,1990,0,53,96,67,0.0
26,7,1990,0,54,16,67,0.0
27,7,1990,0,58,76,67,0.0
30,7,1990,0,55,16,67,0.0
31,7,1990,0,52,56,67,0.0
1,8,1990,0,48,63,33,0.0
2,8,1990,0,51,56,67,0.0
3,8,1990,0,55,53,33,0.0
6,8,1990,0,50,23,33,0.0
7,8,1990,0,50,6,67,0.0
8,8,1990,0,48,20,0,0.0
9,8,1990,0,51,83,33,0.0
10,8,1990,0,50,36,67,0.0
13,8,1990,0,46,13,33,0.0
14,8,1990,0,48,60,0,0.0
15,8,1990,0,44,90,0,0.0
16,8,1990,0,44,73,33,0.0
17,8,1990,0,45,76,67,0.0
20,8,1990,0,42,53,33,0.0
21,8,1990,0,47,26,67,0.0
22,8,1990,0,42,20,0,0.0
23,8,1990,0,41,63,33,0.0
24,8,1990,0,42,6,67,0.0
27,8,1990,0,47,16,67,0.0
28,8,1990,0,39,10,0,0.0
29,8,1990,0,40,96,67,0.0
30,8,1990,0,50,53,33,0.0
31,8,1990,0,63,60,0,0.0
3,9,1990,0,59,63,33,0.0
4,9,1990,0,60,30,0,0.0
5,9,1990,0,61,26,67,0.0
6,9,1990,0,64,60,0,0.0
10,9,1990,0,73,66,67,0.0
11,9,1990,0,74,33,33,0.0
12,9,1990,0,69,10,0,0.0
13,9,1990,0,66,0,0,0.0
14,9,1990,0,59,73,33,0.0
17,9,1990,0,79,53,33,0.0
18,9,1990,0,81,46,67,0.0
19,9,1990,0,81,96,67,0.0
20,9,1990,0,82,53,33,0.0
21,9,1990,0,86,33,33,0.0
24,9,1990,0,83,0,0,0.0
25,9,1990,0,75,10,0,0.0
26,9,1990,0,84,20,0,0.0
27,9,1990,0,85,3,33,0.0
28,9,1990,0,93,80,0,0.0
1,10,1990,0,77,3,33,0.0
2,10,1990,0,89,0,0,0.0
4,10,1990,0,71,6,67,0.0
5,10,1990,0,94,66,67,0.0
9,10,1990,0,91,76,67,0.0
10,10,1990,0,90,6,67,0.0
11,10,1990,0,63,76,67,0.0
12,10,1990,0,56,10,0,0.0
15,10,1990,0,88,13,33,0.0
16,10,1990,0,93,36,67,0.0
17,10,1990,0,83,26,67,0.0
18,10,1990,0,57,16,67,0.0
19,10,1990,0,70,53,33,0.0
22,10,1990,0,59,46,67,0.0
23,10,1990,0,46,46,67,0.0
24,10,1990,0,74,6,67,0.0
25,10,1990,0,61,30,0,0.0
26,10,1990,0,65,36,67,0.0
29,10,1990,0,75,70,0,0.0
30,10,1990,0,57,6,67,0.0
31,10,1990,0,66,73,33,0.0
1,11,1990,0,61,20,0,0.0
5,11,1990,0,97,93,33,0.0
6,11,1990,0,93,26,67,0.0
7,11,1990,0,81,80,0,0.0
8,11,1990,0,89,0,0,0.0
9,11,1990,0,86,63,33,0.0
12,11,1990,0,95,90,0,0.0
13,11,1990,0,77,83,33,0.0
14,11,1990,0,96,60,0,0.0
16,11,1990,1,0,56,67,0.0
19,11,1990,0,94,76,67,0.0
20,11,1990,0,93,66,67,0.0
21,11,1990,0,87,26,67,0.0
22,11,1990,0,85,3,33,0.0
23,11,1990,0,87,56,67,0.0
26,11,1990,0,90,43,33,0.0
27,11,1990,0,87,76,67,0.0
28,11,1990,0,99,66,67,0.0
29,11,1990,0,99,46,67,0.0
30,11,1990,1,10,93,33,0.0
3,12,1990,0,84,13,33,0.0
4,12,1990,0,86,73,33,0.0
5,12,1990,1,1,26,67,0.0
6,12,1990,0,96,6,67,0.0
7,12,1990,1,5,26,67,0.0
10,12,1990,1,7,20,0,0.0
11,12,1990,1,7,0,0,0.0
12,12,1990,1,9,20,0,0.0
13,12,1990,1,4,46,67,0.0
14,12,1990,0,98,70,0,0.0
17,12,1990,1,9,13,33,0.0
18,12,1990,1,8,43,33,0.0
19,12,1990,1,8,10,0,0.0
20,12,1990,1,7,53,33,0.0
21,12,1990,1,10,83,33,0.0
24,12,1990,1,10,83,33,0.0
26,12,1990,1,10,26,67,0.0
27,12,1990,0,77,6,67,0.0
28,12,1990,1,13,50,0,0.0
31,12,1990,1,13,50,0,0.0
2,1,1991,0,89,46,67,0.0
3,1,1991,0,91,40,0,0.0
4,1,1991,0,84,23,33,0.0
7,1,1991,0,79,43,33,0.0
8,1,1991,0,86,36,67,0.0
9,1,1991,0,88,93,33,0.0
10,1,1991,0,83,10,0,0.0
11,1,1991,0,73,96,67,0.0
14,1,1991,0,89,76,67,0.0
15,1,1991,0,86,43,33,0.0
16,1,1991,0,83,96,67,0.0
17,1,1991,1,1,83,33,0.0
18,1,1991,0,95,50,0,0.0
21,1,1991,0,81,0,0,0.0
22,1,1991,0,79,96,67,0.0
23,1,1991,0,77,73,33,0.0
24,1,1991,0,82,13,33,0.0
25,1,1991,0,88,30,0,0.0
28,1,1991,0,84,90,0,0.0
29,1,1991,0,87,10,0,0.0
30,1,1991,0,94,73,33,0.0
31,1,1991,1,6,10,0,0.0
4,2,1991,0,31,43,33,0.0
5,2,1991,0,31,0,0,0.0
6,2,1991,0,30,13,33,0.0
7,2,1991,0,30,66,67,0.0
8,2,1991,0,31,66,67,0.0
13,2,1991,0,31,66,67,0.0
14,2,1991,0,31,66,67,0.0
15,2,1991,0,43,46,67,0.0
18,2,1991,0,49,66,67,0.0
19,2,1991,0,47,73,33,0.0
20,2,1991,0,44,0,0,0.0
21,2,1991,0,43,73,33,0.0
22,2,1991,0,43,63,33,0.0
25,2,1991,0,42,96,67,0.0
26,2,1991,0,45,96,67,0.0
27,2,1991,0,43,46,67,0.0
28,2,1991,0,40,83,33,0.0
1,3,1991,0,42,80,0,0.0
4,3,1991,0,42,86,67,0.0
5,3,1991,0,42,73,33,0.0
6,3,1991,0,42,70,0,0.0
7,3,1991,0,43,66,67,0.0
8,3,1991,0,43,53,33,0.0
11,3,1991,0,44,30,0,0.0
12,3,1991,0,44,56,67,0.0
13,3,1991,0,44,70,0,0.0
14,3,1991,0,45,56,67,0.0
15,3,1991,0,46,60,0,0.0
18,3,1991,0,46,60,0,0.0
19,3,1991,0,46,90,0,0.0
20,3,1991,0,47,83,33,0.0
21,3,1991,0,47,76,67,0.0
22,3,1991,0,46,63,33,0.0
25,3,1991,0,46,66,67,0.0
26,3,1991,0,47,50,0,0.0
27,3,1991,0,49,10,0,0.0
1,4,1991,0,41,83,33,0.0
2,4,1991,0,40,96,67,0.0
3,4,1991,0,41,40,0,0.0
4,4,1991,0,41,66,67,0.0
5,4,1991,0,42,6,67,0.0
8,4,1991,0,41,90,0,0.0
9,4,1991,0,42,6,67,0.0
10,4,1991,0,41,33,33,0.0
11,4,1991,0,41,80,0,0.0
12,4,1991,0,42,0,0,0.0
15,4,1991,0,41,60,0,0.0
16,4,1991,0,41,80,0,0.0
17,4,1991,0,42,23,33,0.0
18,4,1991,0,42,76,67,0.0
19,4,1991,0,42,93,33,0.0
22,4,1991,0,41,43,33,0.0
23,4,1991,0,41,83,33,0.0
24,4,1991,0,42,40,0,0.0
25,4,1991,0,42,43,33,0.0
26,4,1991,0,42,46,67,0.0
29,4,1991,0,42,90,0,0.0
30,4,1991,0,42,86,67,0.0
2,5,1991,0,43,13,33,0.0
3,5,1991,0,43,10,0,0.0
6,5,1991,0,42,36,67,0.0
7,5,1991,0,42,43,33,0.0
8,5,1991,0,43,26,67,0.0
9,5,1991,0,43,23,33,0.0
10,5,1991,0,43,50,0,0.0
13,5,1991,0,43,26,67,0.0
14,5,1991,0,43,63,33,0.0
15,5,1991,0,42,96,67,0.0
16,5,1991,0,43,46,67,0.0
17,5,1991,0,43,63,33,0.0
20,5,1991,0,43,66,67,0.0
21,5,1991,0,43,70,0,0.0
22,5,1991,0,43,83,33,0.0
23,5,1991,0,43,80,0,0.0
24,5,1991,0,43,80,0,0.0
27,5,1991,0,43,80,0,0.0
28,5,1991,0,43,80,0,0.0
29,5,1991,0,44,40,0,0.0
31,5,1991,0,45,90,0,0.0
3,6,1991,0,47,33,33,0.0
4,6,1991,0,47,73,33,0.0
5,6,1991,0,47,86,67,0.0
6,6,1991,0,47,90,0,0.0
7,6,1991,0,48,0,0,0.0
10,6,1991,0,48,26,67,0.0
11,6,1991,0,48,36,67,0.0
12,6,1991,0,48,56,67,0.0
13,6,1991,0,49,6,67,0.0
14,6,1991,0,49,80,0,0.0
17,6,1991,0,49,96,67,0.0
18,6,1991,0,50,10,0,0.0
19,6,1991,0,49,96,67,0.0
20,6,1991,0,50,3,33,0.0
21,6,1991,0,50,20,0,0.0
24,6,1991,0,50,33,33,0.0
25,6,1991,0,50,40,0,0.0
26,6,1991,0,50,26,67,0.0
27,6,1991,0,50,26,67,0.0
28,6,1991,0,50,33,33,0.0
1,7,1991,0,49,83,33,0.0
2,7,1991,0,49,83,33,0.0
3,7,1991,0,49,80,0,0.0
4,7,1991,0,49,83,33,0.0
5,7,1991,0,49,86,67,0.0
8,7,1991,0,49,83,33,0.0
9,7,1991,0,49,83,33,0.0
10,7,1991,0,49,76,67,0.0
11,7,1991,0,49,70,0,0.0
12,7,1991,0,49,73,33,0.0
15,7,1991,0,49,73,33,0.0
16,7,1991,0,49,76,67,0.0
17,7,1991,0,49,80,0,0.0
18,7,1991,0,49,96,67,0.0
19,7,1991,0,50,6,67,0.0
22,7,1991,0,50,13,33,0.0
23,7,1991,0,50,50,0,0.0
24,7,1991,0,51,23,33,0.0
25,7,1991,0,51,83,33,0.0
26,7,1991,0,52,63,33,0.0
29,7,1991,0,54,0,0,0.0
30,7,1991,0,55,66,67,0.0
31,7,1991,0,57,40,0,0.0
1,8,1991,0,59,80,0,0.0
2,8,1991,0,59,90,0,0.0
5,8,1991,0,60,30,0,0.0
6,8,1991,0,60,33,33,0.0
7,8,1991,0,60,36,67,0.0
8,8,1991,0,60,56,67,0.0
9,8,1991,0,61,6,67,0.0
12,8,1991,0,61,43,33,0.0
13,8,1991,0,63,96,67,0.0
14,8,1991,0,64,3,33,0.0
15,8,1991,0,64,20,0,0.0
16,8,1991,0,64,36,67,0.0
19,8,1991,0,64,73,33,0.0
20,8,1991,0,66,43,33,0.0
21,8,1991,0,66,60,0,0.0
22,8,1991,0,66,80,0,0.0
23,8,1991,0,68,23,33,0.0
26,8,1991,0,70,26,67,0.0
27,8,1991,0,77,20,0,0.0
28,8,1991,0,80,23,33,0.0
29,8,1991,0,83,13,33,0.0
30,8,1991,0,83,50,0,0.0
2,9,1991,0,85,60,0,0.0
3,9,1991,0,85,90,0,0.0
4,9,1991,0,86,20,0,0.0
5,9,1991,0,86,40,0,0.0
6,9,1991,0,86,26,67,0.0
9,9,1991,0,86,53,33,0.0
10,9,1991,0,86,50,0,0.0
11,9,1991,0,86,60,0,0.0
12,9,1991,0,86,66,67,0.0
13,9,1991,0,86,53,33,0.0
16,9,1991,0,86,60,0,0.0
17,9,1991,0,86,56,67,0.0
18,9,1991,0,86,56,67,0.0
19,9,1991,0,86,56,67,0.0
20,9,1991,0,86,53,33,0.0
23,9,1991,0,86,40,0,0.0
24,9,1991,0,86,16,67,0.0
25,9,1991,0,86,6,67,0.0
26,9,1991,0,86,10,0,0.0
27,9,1991,0,86,10,0,0.0
30,9,1991,0,86,3,33,0.0
1,10,1991,0,85,93,33,0.0
2,10,1991,0,86,30,0,0.0
3,10,1991,0,86,30,0,0.0
4,10,1991,0,86,46,67,0.0
7,10,1991,0,86,63,33,0.0
8,10,1991,0,87,26,67,0.0
9,10,1991,0,87,60,0,0.0
10,10,1991,0,88,60,0,0.0
11,10,1991,0,90,76,67,0.0
14,10,1991,0,92,83,33,0.0
15,10,1991,0,93,3,33,0.0
16,10,1991,0,93,10,0,0.0
17,10,1991,0,93,36,67,0.0
18,10,1991,0,93,33,33,0.0
21,10,1991,0,94,93,33,0.0
22,10,1991,0,97,6,67,0.0
23,10,1991,0,99,23,33,0.0
24,10,1991,1,4,86,67,0.0
25,10,1991,1,11,73,33,0.0
28,10,1991,1,39,46,67,0.0
29,10,1991,1,40,13,33,0.0
30,10,1991,1,40,6,67,0.0
31,10,1991,1,39,96,67,0.0
1,11,1991,1,39,3,33,0.0
4,11,1991,1,41,53,33,0.0
5,11,1991,1,41,20,0,0.0
6,11,1991,1,41,46,67,0.0
7,11,1991,1,41,73,33,0.0
8,11,1991,1,42,3,33,0.0
11,11,1991,1,42,3,33,0.0
12,11,1991,1,42,3,33,0.0
13,11,1991,1,42,6,67,0.0
14,11,1991,1,42,13,33,0.0
18,11,1991,1,42,13,33,0.0
19,11,1991,1,42,6,67,0.0
20,11,1991,1,42,3,33,0.0
21,11,1991,1,41,96,67,0.0
22,11,1991,1,41,76,67,0.0
25,11,1991,1,41,33,33,0.0
26,11,1991,1,41,0,0,0.0
27,11,1991,1,40,70,0,0.0
28,11,1991,1,40,33,33,0.0
29,11,1991,1,40,0,0,0.0
2,12,1991,1,39,76,67,0.0
3,12,1991,1,40,0,0,0.0
4,12,1991,1,39,90,0,0.0
5,12,1991,1,39,73,33,0.0
6,12,1991,1,39,63,33,0.0
9,12,1991,1,39,53,33,0.0
10,12,1991,1,38,40,0,0.0
11,12,1991,1,37,23,33,0.0
12,12,1991,1,35,3,33,0.0
13,12,1991,1,33,36,67,0.0
16,12,1991,1,31,43,33,0.0
17,12,1991,1,29,76,67,0.0
18,12,1991,1,27,30,0,0.0
19,12,1991,1,25,30,0,0.0
20,12,1991,1,22,30,0,0.0
23,12,1991,1,19,93,33,0.0
24,12,1991,1,19,93,33,0.0
26,12,1991,1,19,26,67,0.0
27,12,1991,1,18,53,33,0.0
30,12,1991,1,17,43,33,0.0
31,12,1991,1,17,43,33,0.0
2,1,1992,1,17,16,67,0.0
3,1,1992,1,16,26,67,0.0
6,1,1992,1,16,63,33,0.0
7,1,1992,1,17,16,67,0.0
8,1,1992,1,18,16,67,0.0
9,1,1992,1,18,70,0,0.0
10,1,1992,1,18,10,0,0.0
13,1,1992,1,17,46,67,0.0
14,1,1992,1,17,36,67,0.0
15,1,1992,1,16,33,33,0.0
16,1,1992,1,14,90,0,0.0
17,1,1992,1,13,73,33,0.0
20,1,1992,1,13,73,33,0.0
21,1,1992,1,14,0,0,0.0
22,1,1992,1,14,6,67,0.0
23,1,1992,1,14,73,33,0.0
24,1,1992,1,15,30,0,0.0
27,1,1992,1,15,73,33,0.0
28,1,1992,1,16,56,67,0.0
29,1,1992,1,17,93,33,0.0
30,1,1992,1,19,66,67,0.0
31,1,1992,1,21,86,67,0.0
3,2,1992,1,26,20,0,0.0
4,2,1992,1,26,80,0,0.0
5,2,1992,1,27,6,67,0.0
6,2,1992,1,27,30,0,0.0
7,2,1992,1,27,60,0,0.0
10,2,1992,1,27,93,33,0.0
11,2,1992,1,27,90,0,0.0
12,2,1992,1,27,93,33,0.0
13,2,1992,1,28,0,0,0.0
14,2,1992,1,27,86,67,0.0
17,2,1992,1,27,90,0,0.0
18,2,1992,1,27,86,67,0.0
19,2,1992,1,27,66,67,0.0
20,2,1992,1,27,63,33,0.0
21,2,1992,1,27,36,67,0.0
24,2,1992,1,26,90,0,0.0
25,2,1992,1,26,56,67,0.0
26,2,1992,1,26,16,67,0.0
27,2,1992,1,25,70,0,0.0
28,2,1992,1,25,23,33,0.0
4,3,1992,1,25,23,33,0.0
5,3,1992,1,25,6,67,0.0
6,3,1992,1,25,3,33,0.0
9,3,1992,1,24,96,67,0.0
10,3,1992,1,24,90,0,0.0
11,3,1992,1,23,86,67,0.0
12,3,1992,1,22,70,0,0.0
13,3,1992,1,22,66,67,0.0
16,3,1992,1,19,83,33,0.0
17,3,1992,1,16,96,67,0.0
18,3,1992,1,16,80,0,0.0
19,3,1992,1,16,63,33,0.0
20,3,1992,1,16,40,0,0.0
23,3,1992,1,16,0,0,0.0
24,3,1992,1,16,23,33,0.0
25,3,1992,1,16,16,67,0.0
26,3,1992,1,15,93,33,0.0
27,3,1992,1,15,96,67,0.0
30,3,1992,1,15,90,0,0.0
31,3,1992,1,15,90,0,0.0
1,4,1992,1,17,60,0,0.0
2,4,1992,1,17,40,0,0.0
3,4,1992,1,17,26,67,0.0
6,4,1992,1,17,30,0,0.0
7,4,1992,1,17,20,0,0.0
8,4,1992,1,17,3,33,0.0
9,4,1992,1,16,70,0,0.0
10,4,1992,1,16,63,33,0.0
13,4,1992,1,16,46,67,0.0
14,4,1992,1,16,40,0,0.0
15,4,1992,1,16,33,33,0.0
20,4,1992,1,16,26,67,0.0
22,4,1992,1,10,56,67,0.0
