QtrNum,Population,Knife enabled,Violence with Injury,Homicide and serious injury,Knife Crime,RateKE,RateVWI,RateKC,ZScoreKE,ZScoreVWI,ZScoreKC,Force Name_Avon and Somerset,Force Name_Bedfordshire,Force Name_Cambridgeshire,Force Name_Cheshire,Force Name_Cleveland,Force Name_Cumbria,Force Name_Derbyshire,Force Name_Devon and Cornwall,Force Name_Dorset,Force Name_Durham,Force Name_Dyfed-Powys,Force Name_Essex,Force Name_Gloucestershire,Force Name_Greater Manchester,Force Name_Gwent,Force Name_Hampshire,Force Name_Hertfordshire,Force Name_Humberside,Force Name_Kent,Force Name_Lancashire,Force Name_Leicestershire,Force Name_Lincolnshire,Force Name_Merseyside,Force Name_Metropolitan Police,Force Name_Norfolk,Force Name_North Wales,Force Name_North Yorkshire,Force Name_Northamptonshire,Force Name_Northumbria,Force Name_Nottinghamshire,Force Name_South Wales,Force Name_South Yorkshire,Force Name_Staffordshire,Force Name_Suffolk,Force Name_Surrey,Force Name_Sussex,Force Name_Thames Valley,Force Name_Warwickshire,Force Name_West Mercia,Force Name_West Midlands,Force Name_West Yorkshire,Force Name_Wiltshire,Force Name_nan,Region_East,Region_East Midlands,Region_London,Region_North East,Region_North West,Region_South East,Region_South West,Region_Wales,Region_West Midlands,Region_Yorkshire,Region_nan,Financial Year_2008/09,Financial Year_2009/10,Financial Year_2010/11,Financial Year_2011/12,Financial Year_2012/13,Financial Year_2013/14,Financial Year_2014/15,Financial Year_2015/16,Financial Year_2016/17,Financial Year_2017/18,Financial Year_2018/19,Financial Year_nan,Financial Quarter_Q1,Financial Quarter_Q2,Financial Quarter_Q3,Financial Quarter_Q4,Financial Quarter_nan,clazz
29,927.866,32,68,4,104,0.344877385,0.7328644440000001,1.120851502,-0.061393485,0.427409391,0.209020238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
30,1041.998,23,60,1,84,0.22072979,0.575816844,0.806143582,-0.38609224,-0.062624713,-0.269018804,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,1048.087,25,31,3,59,0.238529817,0.295776973,0.562930367,-0.339537601,-0.936430411,-0.638457907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,1069.906,30,60,3,93,0.280398465,0.56079693,0.8692352409999999,-0.230033282,-0.109491206,-0.173183032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,1120.348,33,106,2,141,0.294551336,0.946134594,1.258537526,-0.193017505,1.092874174,0.418164306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,1135.992,41,100,6,147,0.360918035,0.8802878890000001,1.294023197,-0.019440365,0.88741334,0.472066783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,1176.549,9,15,0,24,0.076494902,0.127491503,0.203986404,-0.7633278109999999,-1.461529932,-1.183691176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,1176.72,28,61,4,93,0.237949555,0.518390101,0.79033245,-0.341055233,-0.241812822,-0.293035799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,1258.711,27,81,0,108,0.214505156,0.643515469,0.858020626,-0.402372305,0.148614652,-0.190217951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,1317.325,25,85,1,111,0.189778528,0.645246997,0.842616666,-0.467042952,0.15401752,-0.213616454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,1384.969,49,83,2,134,0.353798533,0.599291392,0.967530681,-0.038060891,0.010622692,-0.023872974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,1406.447,81,118,4,203,0.57591932,0.838993577,1.4433533580000002,0.542879427,0.758563098,0.69889821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,1444.759,47,93,3,143,0.325313772,0.643705974,0.989784455,-0.112560653,0.14920908300000002,0.009930347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,1485.042,34,118,5,157,0.228949754,0.7945903209999999,1.057209156,-0.36459354,0.620012049,0.112347977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,1680.715,24,58,4,86,0.142796369,0.34509122600000003,0.51168699,-0.5899212770000001,-0.782555624,-0.716296224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,1680.7910000000004,21,44,2,67,0.124941174,0.261781506,0.398621839,-0.636620207,-1.042506135,-0.8880413659999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,1733.911,27,71,0,98,0.155717335,0.409478918,0.565196253,-0.556127458,-0.5816473329999999,-0.635016044,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,1802.164,43,128,6,177,0.238602036,0.710257224,0.982152568,-0.339348717,0.356868302,-0.001662435,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,1820.435,45,112,1,158,0.247193665,0.615237567,0.867924425,-0.316877953,0.060379385999999986,-0.175174153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,1969.331,34,124,2,160,0.172647463,0.6296554520000001,0.812458647,-0.511847974,0.105367372,-0.259426266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,2299.673,119,240,2,361,0.517464874,1.043626637,1.5697883999999998,0.389996193,1.3970776530000002,0.89095212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,2379.1910000000007,69,132,6,207,0.290014547,0.554810438,0.870043641,-0.204883138,-0.128170799,-0.17195507899999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,2782.141,159,286,3,448,0.571502307,1.027985282,1.610270651,0.531327059,1.348272083,0.952444365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,2864.925,239,255,7,501,0.834227772,0.8900756559999999,1.748736878,1.218465876,0.917954015,1.162773556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,497.906,9,22,0,31,0.18075701,0.44185047,0.62260748,-0.490638058,-0.480638693,-0.547808807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,515.87,1,20,2,23,0.019384729,0.387694574,0.44584876,-0.912695199,-0.649620809,-0.816304017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,556.75,8,38,0,46,0.143691064,0.682532555,0.8262236190000001,-0.58758127,0.27035928600000003,-0.238517373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,564.3,22,62,1,85,0.389863548,1.098706362,1.50629098,0.056264461,1.5689423830000002,0.794500001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,584.133,3,13,1,17,0.051358167,0.22255205600000005,0.291029611,-0.829071062,-1.16491341,-1.051473178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,623.129,8,34,4,46,0.128384331,0.5456334079999999,0.738209905,-0.627614886,-0.156805796,-0.372209565,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,627.789,10,35,1,46,0.159289188,0.557512158,0.7327302640000001,-0.5467855429999999,-0.119740648,-0.380533099,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,664.4789999999998,15,41,2,58,0.225740768,0.6170247670000001,0.872864304,-0.3729864020000001,0.065955969,-0.167670512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,695.822,8,32,0,40,0.114971932,0.45988773,0.574859662,-0.662694012,-0.424357205,-0.620337395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,706.314,9,25,0,34,0.127422081,0.35395022600000003,0.481372308,-0.630131578,-0.7549129720000001,-0.762344007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,733.128,24,50,3,77,0.327364389,0.682009144,1.050294082,-0.107197417,0.268726093,0.10184403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,743.413,6,46,6,58,0.080708839,0.618767764,0.7801854420000001,-0.7523065729999999,0.071394627,-0.308449029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,745.2739999999999,12,36,0,48,0.161014607,0.48304382,0.644058427,-0.542272839,-0.352103481,-0.515224975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,771.8839999999999,16,31,0,47,0.207285032,0.40161475,0.6088997829999999,-0.421255999,-0.6061858179999999,-0.5686306999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,813.2330000000002,11,47,2,60,0.13526258800000002,0.5779401479999999,0.737795933,-0.60962532,-0.05599939,-0.372838385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,849.035,35,54,2,91,0.412232711,0.636016183,1.071805049,0.114769336,0.12521470099999998,0.134519033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,8778.491,1094,1254,32,2380,1.246227854,1.428491525,2.711172114,2.296021295,2.597967834,2.624705678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,892.87,7,26,0,33,0.078398871,0.291195807,0.369594678,-0.7583481209999999,-0.950724978,-0.932133413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
30,927.866,45,91,2,138,0.484983823,0.980745064,1.487283724,0.305044431,1.20086889,0.765628117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
3,1041.998,29,43,0,72,0.278311475,0.412668738,0.690980213,-0.235491648,-0.571694167,-0.443951123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
3,1048.087,32,37,1,70,0.305318165,0.353024129,0.667883487,-0.164857668,-0.7578026640000001,-0.4790348820000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
3,1069.906,76,58,3,137,0.710342778,0.542103699,1.280486323,0.894453933,-0.16781951399999998,0.45150437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
31,1041.998,34,56,2,92,0.326296212,0.537429055,0.8829191609999999,-0.109991155,-0.18240576100000006,-0.15239725699999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
31,1048.087,16,48,0,64,0.152659083,0.457977248,0.610636331,-0.564126088,-0.430318463,-0.565992896,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
31,1069.906,37,58,3,98,0.345824773,0.542103699,0.915968319,-0.058915662,-0.16781951399999998,-0.102195827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
31,1120.348,27,98,1,126,0.240996548,0.874728209,1.124650555,-0.333086051,0.870065524,0.214790971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
31,1135.992,40,89,8,137,0.35211515600000004,0.783456222,1.205994408,-0.042463637,0.585270425,0.33835169299999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
31,1176.549,0,8,2,10,0.0,0.067995468,0.084994335,-0.963394508,-1.6471748330000002,-1.364439264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
31,1176.72,34,78,3,115,0.288938745,0.662859474,0.977292814,-0.207696817,0.208973561,-0.009044365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
3,1120.348,22,90,1,113,0.196367557,0.803321825,1.00861518,-0.44980984,0.647256875,0.038534081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
31,1258.711,39,96,4,139,0.309840782,0.7626850009999999,1.104304324,-0.153029103,0.520458186,0.183885195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
31,1317.325,15,75,1,91,0.113867117,0.569335585,0.6907938440000001,-0.665583574,-0.082848122,-0.444234217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
3,1135.992,123,99,3,225,1.0827541040000002,0.87148501,1.980647751,1.86846792,0.859945802,1.515044485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
31,1384.969,50,95,3,148,0.361018911,0.6859359309999999,1.068615976,-0.019176531,0.280978806,0.129674854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
31,1406.447,54,110,2,166,0.383946213,0.782112657,1.1802791,0.040788115,0.581078113,0.299290327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
31,1444.759,39,87,3,129,0.269941215,0.6021765570000001,0.8928824809999999,-0.257383437,0.019625243,-0.137263047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
31,1485.042,51,108,5,164,0.34342463,0.7272521590000001,1.10434587,-0.065193057,0.409897431,0.183948303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
31,1680.715,54,99,1,154,0.321291831,0.589035024,0.916276704,-0.123079739,-0.021380155,-0.101727393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
31,1680.7910000000004,23,33,0,56,0.136840333,0.19633613,0.33317646300000003,-0.605498846,-1.246714709,-0.987452417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
31,1733.911,8,49,3,60,0.04613847,0.282598126,0.346038522,-0.8427227890000001,-0.977552237,-0.967915042,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
3,1176.549,5,22,1,28,0.042497168,0.186987537,0.237984138,-0.852246343,-1.275885032,-1.132048865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
